household_id,region,city,postal_code,house_type,floor_area_sqft,num_occupants,has_solar_panels
H4186,North,Springfield,22206,Townhouse,3075,2,No
H4187,West,Rivertown,11940,Detached,1286,3,Yes
H4188,South,Springfield,10658,Detached,1074,6,Yes
H4189,South,Lakeland,74336,Apartment,1031,6,No
H4190,East,Rivertown,42135,Detached,1935,2,No
H4191,West,Hillview,92841,Detached,2160,1,Yes
H4192,West,Lakeland,42752,Condo,3152,6,Yes
H4193,South,Springfield,11526,Townhouse,597,6,No
H4194,North,Springfield,11299,Apartment,961,6,No
H4195,South,Lakeland,62922,Condo,2946,4,No
H4196,South,Springfield,73063,Detached,1892,2,No
H4197,West,Rivertown,83358,Apartment,966,2,No
H4198,South,Lakeland,69202,Detached,1741,1,No
H4199,North,Springfield,28137,Detached,2910,3,No
H4200,West,Hillview,60346,Condo,2153,5,No
H4201,North,Springfield,78394,Apartment,674,3,No
H4202,North,Rivertown,30373,Townhouse,2526,5,Yes
H4203,West,Hillview,70949,Townhouse,2857,4,No
H4204,West,Hillview,16138,Townhouse,1534,6,Yes
H4205,West,Springfield,25257,Townhouse,1741,4,Yes
H4206,West,Rivertown,91816,Condo,977,1,Yes
H4207,North,Springfield,84951,Apartment,1592,3,Yes
H4208,North,Rivertown,36343,Condo,1245,6,Yes
H4209,West,Hillview,35065,Detached,2068,2,No
H4210,South,Hillview,92841,Detached,1535,2,No
H4211,North,Springfield,22916,Condo,2092,2,Yes
H4212,West,Rivertown,13543,Condo,1658,2,No
H4213,South,Lakeland,97524,Townhouse,3376,3,No
H4214,North,Springfield,85107,Townhouse,2420,5,No
H4215,West,Lakeland,11214,Townhouse,3188,3,No
H4216,East,Hillview,17993,Apartment,1583,2,No
H4217,East,Springfield,13768,Detached,2345,4,No
H4218,West,Lakeland,26902,Townhouse,2182,6,Yes
H4219,North,Lakeland,19933,Townhouse,2084,5,No
H4220,West,Hillview,88097,Townhouse,1831,3,Yes
H4221,West,Rivertown,15352,Townhouse,1946,5,No
H4222,East,Lakeland,70997,Condo,1593,6,Yes
H4223,West,Springfield,12181,Detached,1988,1,Yes
H4224,South,Rivertown,12663,Townhouse,2270,5,Yes
H4225,North,Rivertown,22462,Detached,2425,1,Yes
H4226,South,Lakeland,31265,Townhouse,1223,1,Yes
H4227,West,Hillview,55580,Townhouse,1067,6,Yes
H4228,West,Lakeland,28785,Detached,3448,3,No
H4229,East,Springfield,11974,Townhouse,2237,2,Yes
H4230,North,Lakeland,41254,Apartment,2155,1,Yes
H4231,North,Lakeland,10550,Townhouse,983,3,No
H4232,North,Springfield,76639,Apartment,2424,2,Yes
H4233,West,Springfield,29869,Condo,2843,6,No
H4234,West,Rivertown,71716,Detached,2904,6,No
H4235,North,Rivertown,60966,Townhouse,1575,5,Yes
H4236,West,Hillview,64776,Apartment,1734,6,Yes
H4237,West,Lakeland,73646,Townhouse,3096,5,Yes
H4238,West,Lakeland,14344,Apartment,1356,3,No
H4239,North,Springfield,38855,Townhouse,1528,5,Yes
H4240,East,Lakeland,56881,Apartment,824,1,Yes
H4241,East,Rivertown,52985,Townhouse,2469,3,No
H4242,North,Lakeland,30007,Condo,2373,5,Yes
H4243,South,Rivertown,67769,Detached,2464,6,No
H4244,West,Hillview,42301,Townhouse,1121,6,No
H4245,West,Rivertown,83845,Detached,1188,4,Yes
H4246,North,Lakeland,55761,Apartment,2542,5,No
H4247,South,Hillview,51680,Apartment,2388,1,Yes
H4248,South,Lakeland,38500,Apartment,3167,1,Yes
H4249,North,Springfield,81528,Apartment,937,1,No
H4250,West,Rivertown,44307,Detached,3072,3,Yes
H4251,South,Hillview,73221,Townhouse,2340,5,No
H4252,South,Lakeland,21037,Apartment,3077,2,Yes
H4253,North,Rivertown,14331,Detached,1385,3,No
H4254,West,Lakeland,63519,Townhouse,2682,1,Yes
H4255,East,Springfield,72394,Apartment,1046,3,No
H4256,North,Rivertown,60834,Condo,1146,4,No
H4257,East,Hillview,11577,Detached,801,3,No
H4258,East,Rivertown,48639,Condo,971,3,No
H4259,South,Hillview,60201,Apartment,1297,6,Yes
H4260,North,Hillview,65730,Detached,2524,5,Yes
H4261,North,Rivertown,45676,Detached,2703,5,No
H4262,North,Lakeland,79301,Townhouse,3337,2,Yes
H4263,West,Springfield,10197,Detached,1708,3,Yes
H4264,West,Lakeland,68384,Detached,1537,5,No
H4265,West,Lakeland,92563,Detached,739,2,Yes
H4266,East,Hillview,88027,Detached,2061,5,Yes
H4267,West,Rivertown,16817,Detached,3117,4,No
H4268,South,Lakeland,65810,Apartment,2333,4,No
H4269,West,Lakeland,31967,Detached,2620,2,No
H4270,South,Hillview,57561,Detached,2625,6,Yes
H4271,North,Springfield,49671,Townhouse,3499,6,Yes
H4272,West,Hillview,64152,Townhouse,1335,1,Yes
H4273,South,Rivertown,97197,Condo,1801,3,No
H4274,North,Rivertown,54450,Detached,3173,6,No
H4275,North,Lakeland,48207,Townhouse,2218,1,Yes
H4276,South,Springfield,35977,Townhouse,3240,3,Yes
H4277,South,Rivertown,20815,Detached,623,6,No
H4278,North,Lakeland,10805,Detached,1213,1,Yes
H4279,East,Hillview,96036,Condo,1864,5,No
H4280,North,Lakeland,45326,Townhouse,958,4,Yes
H4281,West,Rivertown,71921,Condo,1115,6,No
H4282,North,Lakeland,96944,Townhouse,847,3,No
H4283,West,Lakeland,77527,Condo,3155,2,Yes
H4284,North,Hillview,39051,Townhouse,1369,6,No
H4285,North,Hillview,46696,Townhouse,2057,2,No
H4286,East,Lakeland,59893,Townhouse,2291,1,No
H4287,South,Rivertown,99607,Condo,801,6,Yes
H4288,East,Rivertown,36410,Apartment,709,4,No
H4289,North,Lakeland,14714,Apartment,1871,5,No
H4290,West,Rivertown,27232,Townhouse,817,5,No
H4291,North,Hillview,31803,Townhouse,2226,1,Yes
H4292,North,Hillview,78472,Condo,2769,1,No
H4293,South,Rivertown,41478,Apartment,703,3,No
H4294,North,Hillview,26210,Condo,1972,2,No
H4295,West,Hillview,66635,Detached,3208,3,Yes
H4296,North,Springfield,20002,Condo,1519,4,Yes
H4297,East,Rivertown,80537,Townhouse,1202,2,No
H4298,West,Springfield,36903,Condo,2565,5,No
H4299,South,Springfield,82820,Apartment,1454,3,No
H4300,North,Hillview,26023,Condo,1781,6,Yes
H4301,South,Hillview,65655,Detached,3477,6,No
H4302,East,Lakeland,17121,Detached,633,1,No
H4303,West,Lakeland,67569,Detached,1470,4,Yes
H4304,North,Springfield,98633,Condo,802,2,No
H4305,East,Springfield,66001,Detached,1569,3,No
H4306,South,Rivertown,90605,Detached,3481,1,No
H4307,West,Springfield,91976,Townhouse,594,3,Yes
H4308,South,Springfield,43917,Apartment,2245,6,No
H4309,South,Springfield,66188,Apartment,1684,5,No
H4310,North,Lakeland,23029,Detached,2257,3,No
H4311,South,Rivertown,84884,Condo,1904,2,No
H4312,East,Hillview,41824,Townhouse,1517,4,Yes
H4313,East,Rivertown,34918,Apartment,558,1,Yes
H4314,South,Rivertown,52225,Townhouse,2008,2,No
H4315,East,Lakeland,81271,Condo,1490,3,No
H4316,North,Rivertown,80956,Apartment,2377,1,Yes
H4317,East,Rivertown,17209,Apartment,2999,2,No
H4318,South,Springfield,37174,Townhouse,2767,1,Yes
H4319,North,Lakeland,97488,Detached,1005,6,Yes
H4320,West,Rivertown,34862,Apartment,1803,4,Yes
H4321,West,Lakeland,54422,Apartment,2496,3,Yes
H4322,East,Lakeland,47956,Condo,874,3,No
H4323,West,Hillview,47854,Townhouse,2972,1,No
H4324,West,Rivertown,92845,Townhouse,1883,6,No
H4325,East,Springfield,42656,Apartment,2694,2,Yes
H4326,South,Rivertown,34440,Townhouse,2256,4,Yes
H4327,North,Springfield,61259,Apartment,2660,4,Yes
H4328,West,Hillview,96142,Condo,3027,3,No
H4329,West,Rivertown,83438,Apartment,753,2,Yes
H4330,West,Lakeland,47253,Detached,2707,6,Yes
H4331,North,Springfield,59357,Condo,2115,2,Yes
H4332,North,Hillview,17047,Apartment,2924,3,Yes
H4333,West,Springfield,31918,Townhouse,847,2,No
H4334,West,Lakeland,41112,Detached,1034,2,No
H4335,South,Springfield,43507,Apartment,2940,6,Yes
H4336,West,Springfield,28210,Condo,627,5,Yes
H4337,East,Hillview,93571,Condo,2330,6,Yes
H4338,West,Lakeland,21639,Apartment,2593,2,Yes
H4339,West,Hillview,29029,Townhouse,2904,3,Yes
H4340,East,Rivertown,97653,Condo,3411,2,Yes
H4341,North,Springfield,46917,Townhouse,2230,3,No
H4342,West,Springfield,88036,Townhouse,3407,6,No
H4343,East,Rivertown,24364,Townhouse,1667,2,Yes
H4344,West,Hillview,11828,Condo,1410,5,Yes
H4345,East,Lakeland,34985,Apartment,2585,2,Yes
H4346,South,Lakeland,19496,Detached,3140,2,Yes
H4347,North,Rivertown,96255,Townhouse,2235,5,No
H4348,West,Rivertown,46764,Apartment,682,3,Yes
H4349,North,Lakeland,61428,Detached,1379,4,No
H4350,South,Springfield,59228,Townhouse,1977,1,No
H4351,West,Springfield,83893,Townhouse,2950,6,Yes
H4352,South,Lakeland,35391,Townhouse,1474,5,No
H4353,North,Hillview,83723,Apartment,716,5,Yes
H4354,East,Rivertown,52329,Apartment,3022,1,Yes
H4355,South,Lakeland,74444,Detached,1017,2,No
H4356,East,Lakeland,15619,Apartment,1333,1,No
H4357,South,Rivertown,68281,Apartment,2186,1,Yes
H4358,North,Springfield,82145,Townhouse,530,3,Yes
H4359,South,Springfield,14176,Apartment,1616,5,No
H4360,West,Hillview,72698,Condo,711,6,No
H4361,East,Springfield,83105,Apartment,1421,2,Yes
H4362,South,Springfield,16400,Apartment,2003,1,No
H4363,East,Springfield,99970,Apartment,750,6,No
H4364,East,Springfield,87021,Townhouse,3014,2,No
H4365,North,Springfield,80447,Townhouse,3279,4,Yes
H4366,West,Lakeland,70044,Condo,1761,4,Yes
H4367,South,Lakeland,42325,Detached,716,2,Yes
H4368,South,Rivertown,43302,Apartment,2651,3,No
H4369,West,Lakeland,75649,Apartment,3170,2,Yes
H4370,North,Rivertown,73728,Condo,2240,4,No
H4371,North,Hillview,37985,Townhouse,1814,5,No
H4372,South,Rivertown,55630,Condo,2404,4,Yes
H4373,South,Hillview,78450,Condo,1920,2,Yes
H4374,East,Springfield,97585,Townhouse,1513,6,Yes
H4375,North,Springfield,28482,Townhouse,2812,3,No
H4376,South,Hillview,96607,Apartment,565,4,No
H4377,East,Hillview,77480,Apartment,879,5,Yes
H4378,West,Springfield,11234,Townhouse,1574,2,Yes
H4379,West,Lakeland,59335,Condo,2132,4,No
H4380,West,Hillview,41597,Townhouse,2336,6,No
H4381,East,Hillview,46027,Townhouse,1029,4,No
H4382,East,Hillview,61114,Condo,1326,5,No
H4383,West,Lakeland,17191,Condo,1020,1,Yes
H4384,South,Hillview,41052,Townhouse,964,2,Yes
H4385,North,Lakeland,10540,Condo,1987,3,No
H4386,South,Hillview,52850,Condo,3233,4,No
H4387,South,Springfield,29963,Condo,3146,6,Yes
H4388,West,Hillview,72073,Detached,3085,1,No
H4389,North,Springfield,22667,Detached,3156,6,No
H4390,South,Hillview,99682,Condo,1770,1,Yes
H4391,North,Lakeland,56473,Apartment,2102,5,No
H4392,South,Springfield,31793,Apartment,2042,5,No
H4393,South,Hillview,64046,Condo,796,1,No
H4394,North,Springfield,54734,Detached,2644,4,Yes
H4395,North,Hillview,88025,Detached,2557,1,Yes
H4396,East,Springfield,97737,Townhouse,1677,2,Yes
H4397,West,Springfield,54919,Detached,3174,5,Yes
H4398,South,Lakeland,21049,Condo,1314,1,No
H4399,North,Hillview,11782,Condo,1382,3,Yes
H4400,North,Rivertown,17027,Townhouse,2221,2,No
H4401,South,Lakeland,66604,Apartment,1708,6,Yes
H4402,South,Lakeland,87767,Apartment,2916,6,Yes
H4403,South,Lakeland,15205,Detached,562,5,No
H4404,West,Hillview,76222,Townhouse,724,4,No
H4405,East,Rivertown,68478,Detached,1787,3,No
H4406,East,Hillview,72292,Apartment,2248,4,Yes
H4407,East,Hillview,40085,Detached,2363,2,Yes
H4408,West,Lakeland,39272,Townhouse,2366,1,Yes
H4409,North,Lakeland,59126,Townhouse,1300,5,No
H4410,North,Hillview,44481,Townhouse,3360,4,Yes
H4411,West,Lakeland,50824,Detached,1711,1,Yes
H4412,East,Springfield,62800,Townhouse,2276,6,Yes
H4413,East,Lakeland,89401,Condo,2896,6,Yes
H4414,East,Lakeland,23966,Townhouse,3086,5,No
H4415,East,Hillview,90844,Townhouse,2531,6,No
H4416,North,Rivertown,96640,Detached,3076,3,No
H4417,East,Rivertown,98554,Detached,1098,4,Yes
H4418,East,Rivertown,38800,Condo,1828,4,Yes
H4419,East,Lakeland,92868,Detached,2267,5,No
H4420,North,Rivertown,64661,Apartment,904,3,Yes
H4421,South,Rivertown,23926,Townhouse,3040,4,No
H4422,East,Lakeland,85354,Condo,1614,1,Yes
H4423,South,Springfield,63266,Detached,3354,4,Yes
H4424,East,Springfield,64910,Townhouse,1461,5,No
H4425,North,Rivertown,63484,Condo,3308,5,Yes
H4426,South,Hillview,92339,Townhouse,1340,6,Yes
H4427,West,Hillview,33729,Condo,882,6,No
H4428,East,Springfield,76683,Condo,753,2,Yes
H4429,South,Hillview,10679,Detached,3482,1,Yes
H4430,South,Lakeland,49732,Condo,2170,2,No
H4431,West,Rivertown,61427,Detached,2811,6,Yes
H4432,North,Springfield,54392,Detached,2072,4,Yes
H4433,East,Springfield,42912,Detached,808,2,No
H4434,East,Lakeland,47810,Townhouse,1170,6,Yes
H4435,North,Lakeland,85009,Townhouse,2490,3,No
H4436,North,Rivertown,58731,Apartment,1329,4,Yes
H4437,East,Lakeland,79205,Detached,3216,4,Yes
H4438,North,Springfield,57009,Detached,866,4,Yes
H4439,East,Hillview,36398,Apartment,2590,2,Yes
H4440,South,Lakeland,38171,Detached,2788,3,Yes
H4441,West,Hillview,71971,Townhouse,2616,4,Yes
H4442,East,Hillview,52282,Condo,1369,6,No
H4443,South,Hillview,45499,Condo,886,4,Yes
H4444,East,Rivertown,39713,Detached,3284,5,No
H4445,West,Hillview,76956,Apartment,1187,6,Yes
H4446,East,Rivertown,50301,Detached,1113,4,No
H4447,West,Hillview,99852,Townhouse,3207,3,No
H4448,South,Springfield,71780,Detached,2426,1,Yes
H4449,South,Springfield,32588,Detached,3175,4,No
H4450,West,Springfield,87875,Apartment,1108,5,Yes
H4451,North,Springfield,48403,Townhouse,3174,4,Yes
H4452,North,Lakeland,46705,Detached,3101,4,Yes
H4453,South,Springfield,25746,Detached,2072,4,Yes
H4454,North,Springfield,82897,Detached,771,3,No
H4455,East,Springfield,49256,Detached,3191,5,Yes
H4456,West,Rivertown,11638,Townhouse,899,1,Yes
H4457,West,Springfield,47647,Detached,2976,1,No
H4458,East,Hillview,48197,Apartment,3349,6,Yes
H4459,West,Springfield,12491,Detached,3278,3,Yes
H4460,East,Springfield,20351,Townhouse,1456,5,Yes
H4461,West,Springfield,10430,Apartment,2124,2,Yes
H4462,South,Lakeland,14851,Condo,3376,6,No
H4463,North,Rivertown,88500,Condo,1580,3,Yes
H4464,North,Rivertown,71944,Detached,2932,6,No
H4465,West,Hillview,57535,Condo,2147,1,Yes
H4466,North,Lakeland,83800,Apartment,1705,4,Yes
H4467,West,Springfield,21212,Apartment,2546,4,Yes
H4468,North,Hillview,89772,Apartment,2978,2,Yes
H4469,East,Hillview,38288,Apartment,2312,6,Yes
H4470,North,Lakeland,98746,Apartment,2462,5,Yes
H4471,North,Hillview,65017,Apartment,2041,1,No
H4472,West,Rivertown,25236,Detached,2300,6,No
H4473,East,Lakeland,93843,Condo,3263,4,No
H4474,East,Lakeland,47989,Condo,1596,6,No
H4475,South,Hillview,84902,Detached,3086,6,No
H4476,North,Hillview,36302,Apartment,1365,6,Yes
H4477,South,Hillview,16188,Condo,510,2,Yes
H4478,East,Rivertown,83251,Apartment,2536,3,No
H4479,South,Hillview,31957,Townhouse,2152,1,Yes
H4480,South,Springfield,93054,Apartment,1561,2,Yes
H4481,North,Lakeland,70104,Detached,3060,4,No
H4482,North,Lakeland,72253,Detached,742,4,Yes
H4483,West,Rivertown,64131,Townhouse,542,4,No
H4484,West,Hillview,39506,Condo,3409,2,Yes
H4485,East,Springfield,61797,Detached,2259,6,No
H4486,North,Lakeland,24690,Condo,1432,1,Yes
H4487,South,Hillview,15323,Apartment,1037,5,No
H4488,South,Hillview,89038,Condo,733,6,Yes
H4489,West,Hillview,34989,Townhouse,1943,3,No
H4490,North,Springfield,98073,Townhouse,2849,1,Yes
H4491,North,Springfield,55588,Townhouse,1026,6,Yes
H4492,North,Hillview,57289,Apartment,1021,1,Yes
H4493,South,Hillview,16327,Apartment,2890,4,Yes
H4494,North,Rivertown,56328,Apartment,943,5,No
H4495,East,Hillview,67797,Townhouse,2760,4,No
H4496,South,Springfield,80327,Detached,3249,2,Yes
H4497,West,Hillview,60065,Apartment,1735,3,No
H4498,South,Rivertown,83339,Townhouse,1049,4,Yes
H4499,West,Lakeland,68891,Townhouse,2087,2,No
H4500,West,Rivertown,40618,Apartment,2907,2,No
H4501,South,Springfield,58492,Detached,2960,3,No
H4502,South,Hillview,13716,Condo,1151,2,No
H4503,West,Lakeland,34236,Condo,3386,3,No
H4504,East,Rivertown,97993,Apartment,828,6,Yes
H4505,South,Lakeland,35096,Apartment,2376,6,No
H4506,West,Lakeland,94847,Detached,1659,6,No
H4507,South,Rivertown,70071,Condo,808,1,No
H4508,East,Lakeland,18578,Apartment,1322,5,No
H4509,West,Springfield,93319,Condo,2118,4,No
H4510,East,Rivertown,48618,Condo,1180,2,No
H4511,West,Hillview,26707,Condo,1293,5,Yes
H4512,South,Hillview,52723,Detached,2240,2,No
H4513,West,Lakeland,44122,Detached,3407,1,No
H4514,South,Rivertown,67370,Townhouse,2870,2,No
H4515,West,Hillview,89672,Townhouse,706,2,Yes
H4516,North,Rivertown,57656,Condo,3327,2,No
H4517,East,Lakeland,50249,Condo,3458,2,Yes
H4518,West,Hillview,49399,Townhouse,3189,2,Yes
H4519,West,Rivertown,33035,Townhouse,2535,3,No
H4520,South,Lakeland,15240,Detached,1139,6,No
H4521,East,Springfield,14969,Detached,842,2,No
H4522,South,Hillview,77094,Apartment,2806,5,No
H4523,West,Hillview,41221,Apartment,2749,5,Yes
H4524,South,Hillview,78425,Detached,2554,3,No
H4525,North,Lakeland,44217,Detached,1321,5,No
H4526,East,Lakeland,48486,Townhouse,1734,4,No
H4527,West,Lakeland,71993,Detached,2676,2,No
H4528,North,Rivertown,69218,Detached,1577,5,Yes
H4529,North,Lakeland,59254,Condo,1544,1,Yes
H4530,South,Springfield,35147,Townhouse,2281,2,No
H4531,West,Lakeland,92548,Apartment,2846,3,Yes
H4532,East,Rivertown,83955,Condo,2251,3,Yes
H4533,West,Lakeland,79814,Condo,1475,5,Yes
H4534,North,Rivertown,47773,Townhouse,2029,6,Yes
H4535,East,Hillview,23211,Townhouse,2639,4,No
H4536,East,Hillview,32017,Townhouse,2129,5,No
H4537,South,Hillview,98331,Detached,683,5,Yes
H4538,West,Rivertown,99050,Condo,2492,4,Yes
H4539,West,Hillview,33559,Apartment,503,2,No
H4540,East,Hillview,97525,Apartment,2668,4,No
H4541,East,Lakeland,77975,Detached,3406,3,Yes
H4542,West,Lakeland,53251,Townhouse,1938,3,No
H4543,East,Rivertown,22330,Townhouse,787,5,Yes
H4544,South,Hillview,47304,Detached,3415,5,No
H4545,East,Lakeland,86246,Condo,3174,1,Yes
H4546,West,Hillview,94305,Apartment,1878,4,Yes
H4547,South,Springfield,12302,Townhouse,2993,2,No
H4548,South,Hillview,74314,Condo,1797,3,Yes
H4549,East,Hillview,96865,Townhouse,2710,2,No
H4550,East,Rivertown,60657,Detached,3353,6,Yes
H4551,East,Hillview,97188,Townhouse,3238,6,No
H4552,East,Rivertown,18208,Condo,3408,2,Yes
H4553,South,Springfield,56804,Apartment,715,3,Yes
H4554,East,Springfield,75196,Townhouse,572,6,No
H4555,West,Lakeland,65374,Townhouse,2104,5,No
H4556,North,Springfield,74510,Condo,2037,3,Yes
H4557,West,Hillview,26888,Apartment,2170,1,Yes
H4558,South,Lakeland,97532,Detached,1683,5,No
H4559,West,Springfield,45306,Detached,2934,4,No
H4560,East,Lakeland,95071,Detached,1473,1,No
H4561,East,Rivertown,81473,Townhouse,871,1,No
H4562,North,Rivertown,36738,Detached,1835,6,Yes
H4563,South,Lakeland,91422,Condo,2952,4,Yes
H4564,East,Lakeland,41481,Detached,1384,4,No
H4565,West,Hillview,18217,Condo,703,6,Yes
H4566,East,Hillview,44124,Condo,782,1,No
H4567,West,Springfield,77816,Apartment,2186,1,Yes
H4568,North,Rivertown,93777,Detached,3414,4,No
H4569,South,Lakeland,17343,Apartment,2657,4,Yes
H4570,South,Hillview,53498,Condo,3362,2,No
H4571,South,Lakeland,71925,Condo,861,4,Yes
H4572,East,Springfield,57901,Detached,2226,6,Yes
H4573,East,Lakeland,20330,Condo,673,2,No
H4574,West,Springfield,41395,Apartment,545,3,No
H4575,West,Hillview,55667,Condo,2160,2,Yes
H4576,East,Lakeland,62501,Condo,1346,2,Yes
H4577,West,Rivertown,66831,Apartment,1612,4,No
H4578,East,Hillview,26748,Apartment,729,4,Yes
H4579,West,Springfield,90459,Condo,1017,6,No
H4580,North,Lakeland,21362,Condo,2282,5,No
H4581,West,Hillview,83633,Detached,3367,2,No
H4582,West,Rivertown,66191,Townhouse,3150,4,Yes
H4583,South,Lakeland,28094,Condo,2858,4,Yes
H4584,East,Springfield,48227,Townhouse,1697,2,Yes
H4585,North,Rivertown,45529,Condo,2585,2,No
H4586,North,Rivertown,52763,Detached,837,3,No
H4587,North,Hillview,81347,Townhouse,2340,3,No
H4588,West,Lakeland,43651,Detached,2041,4,No
H4589,South,Hillview,17693,Townhouse,695,3,No
H4590,South,Springfield,75014,Condo,1177,2,No
H4591,East,Rivertown,29054,Apartment,3145,6,Yes
H4592,North,Rivertown,45574,Apartment,2418,6,Yes
H4593,West,Hillview,43141,Apartment,2961,2,Yes
H4594,East,Lakeland,71409,Detached,2364,2,No
H4595,North,Hillview,50959,Apartment,2342,4,No
H4596,North,Hillview,85171,Condo,2578,2,No
H4597,South,Springfield,53838,Townhouse,930,5,No
H4598,East,Hillview,98245,Townhouse,2092,3,Yes
H4599,North,Rivertown,94682,Detached,2751,4,No
H4600,East,Hillview,87511,Townhouse,2185,1,No
H4601,West,Springfield,21777,Apartment,3091,6,Yes
H4602,East,Springfield,56314,Townhouse,766,2,Yes
H4603,East,Rivertown,63080,Apartment,1382,5,Yes
H4604,East,Hillview,38806,Townhouse,2284,2,Yes
H4605,South,Hillview,49763,Apartment,2048,1,No
H4606,North,Hillview,65149,Condo,1519,3,No
H4607,West,Hillview,92445,Condo,1681,2,No
H4608,East,Hillview,48004,Apartment,2440,3,No
H4609,East,Rivertown,73470,Apartment,931,6,Yes
H4610,West,Lakeland,86338,Apartment,1242,3,No
H4611,East,Rivertown,92927,Detached,1867,3,No
H4612,West,Lakeland,62272,Apartment,2920,3,Yes
H4613,East,Lakeland,63203,Detached,2201,1,Yes
H4614,South,Lakeland,52762,Townhouse,1019,6,Yes
H4615,South,Lakeland,17289,Townhouse,2628,6,Yes
H4616,East,Springfield,70271,Condo,1859,3,No
H4617,West,Hillview,31304,Detached,907,4,No
H4618,East,Rivertown,15191,Detached,821,6,No
H4619,North,Rivertown,57154,Apartment,3071,3,No
H4620,East,Hillview,56893,Detached,773,5,Yes
H4621,South,Hillview,86500,Detached,3405,1,No
H4622,South,Lakeland,99659,Townhouse,2788,3,Yes
H4623,East,Lakeland,95870,Townhouse,1711,1,No
H4624,South,Hillview,66678,Condo,2615,5,No
H4625,West,Rivertown,61731,Apartment,602,3,Yes
H4626,East,Springfield,31501,Detached,2885,4,No
H4627,West,Springfield,84093,Condo,1254,2,Yes
H4628,North,Rivertown,42650,Detached,1763,6,Yes
H4629,East,Rivertown,76342,Apartment,2524,4,Yes
H4630,West,Hillview,36702,Detached,1867,3,No
H4631,West,Rivertown,30096,Townhouse,1744,1,No
H4632,South,Hillview,13840,Apartment,2070,2,Yes
H4633,North,Rivertown,89901,Condo,860,2,No
H4634,North,Springfield,58020,Townhouse,2487,6,Yes
H4635,East,Lakeland,94019,Condo,2438,2,Yes
H4636,South,Lakeland,66607,Apartment,546,6,No
H4637,North,Hillview,98421,Townhouse,811,6,No
