household_id,month,year,billing_cycle,payment_status,rate_per_kwh,cost_usd,total_kwh
H4619,Nov,2025,2025-4619-01 to 2025-4619-30,Unpaid,0.18,253.37,1407.6299999999999
H4620,Dec,2025,2025-4620-01 to 2025-4620-30,Pending,0.18,273.14,1517.42
H4621,Jan,2025,2025-4621-01 to 2025-4621-30,Unpaid,0.18,287.11,1595.03
H4622,Feb,2025,2025-4622-01 to 2025-4622-30,Paid,0.18,269.63,1497.9299999999998
H4623,Mar,2025,2025-4623-01 to 2025-4623-30,Paid,0.18,306.17,1700.9300000000003
H4624,Apr,2025,2025-4624-01 to 2025-4624-30,Pending,0.18,268.24,1490.2100000000003
H4625,May,2025,2025-4625-01 to 2025-4625-30,Paid,0.18,273.04,1516.88
H4626,Jun,2025,2025-4626-01 to 2025-4626-30,Unpaid,0.18,299.13,1661.8100000000002
H4627,Jul,2025,2025-4627-01 to 2025-4627-30,Unpaid,0.18,313.84,1743.5499999999997
H4628,Aug,2025,2025-4628-01 to 2025-4628-30,Unpaid,0.18,219.69,1220.4799999999998
H4629,Sep,2025,2025-4629-01 to 2025-4629-30,Paid,0.18,225.77,1254.2600000000002
H4630,Oct,2025,2025-4630-01 to 2025-4630-30,Pending,0.18,232.8,1293.36
H4631,Nov,2025,2025-4631-01 to 2025-4631-30,Pending,0.18,301.15,1673.05
H4632,Dec,2025,2025-4632-01 to 2025-4632-30,Unpaid,0.18,308.39,1713.2599999999998
H4633,Jan,2025,2025-4633-01 to 2025-4633-30,Paid,0.18,275.15,1528.62
H4634,Feb,2025,2025-4634-01 to 2025-4634-30,Paid,0.18,292.63,1625.7300000000002
H4635,Mar,2025,2025-4635-01 to 2025-4635-30,Unpaid,0.18,277.79,1543.3000000000004
H4636,Apr,2025,2025-4636-01 to 2025-4636-30,Paid,0.18,318.32,1768.4500000000003
H4637,May,2025,2025-4637-01 to 2025-4637-30,Pending,0.18,272.95,1516.39
H4638,Jun,2025,2025-4638-01 to 2025-4638-30,Pending,0.18,267.11,1483.97
H4639,Jul,2025,2025-4639-01 to 2025-4639-30,Paid,0.18,346.1,1922.7499999999998
H4640,Aug,2025,2025-4640-01 to 2025-4640-30,Paid,0.18,200.64,1114.66
H4641,Sep,2025,2025-4641-01 to 2025-4641-30,Paid,0.18,258.84,1437.98
H4642,Oct,2025,2025-4642-01 to 2025-4642-30,Paid,0.18,201.65,1120.2900000000002
H4643,Nov,2025,2025-4643-01 to 2025-4643-30,Unpaid,0.18,218.6,1214.4299999999998
H4644,Dec,2025,2025-4644-01 to 2025-4644-30,Unpaid,0.18,282.64,1570.2000000000003
H4645,Jan,2025,2025-4645-01 to 2025-4645-30,Pending,0.18,334.93,1860.72
H4646,Feb,2025,2025-4646-01 to 2025-4646-30,Pending,0.18,269.55,1497.5199999999998
H4647,Mar,2025,2025-4647-01 to 2025-4647-30,Paid,0.18,235.09,1306.0500000000002
H4648,Apr,2025,2025-4648-01 to 2025-4648-30,Unpaid,0.18,246.76,1370.89
H4649,May,2025,2025-4649-01 to 2025-4649-30,Pending,0.18,227.43,1263.5099999999998
H4650,Jun,2025,2025-4650-01 to 2025-4650-30,Unpaid,0.18,378.33,2101.86
H4651,Jul,2025,2025-4651-01 to 2025-4651-30,Paid,0.18,311.88,1732.67
H4652,Aug,2025,2025-4652-01 to 2025-4652-30,Paid,0.18,338.8,1882.2299999999998
H4653,Sep,2025,2025-4653-01 to 2025-4653-30,Pending,0.18,224.98,1249.9
H4654,Oct,2025,2025-4654-01 to 2025-4654-30,Paid,0.18,323.71,1798.3799999999999
H4655,Nov,2025,2025-4655-01 to 2025-4655-30,Unpaid,0.18,311.43,1730.1799999999998
H4656,Dec,2025,2025-4656-01 to 2025-4656-30,Pending,0.18,291.23,1617.9700000000003
H4657,Jan,2025,2025-4657-01 to 2025-4657-30,Pending,0.18,312.32,1735.13
H4658,Feb,2025,2025-4658-01 to 2025-4658-30,Unpaid,0.18,321.04,1783.5499999999997
H4659,Mar,2025,2025-4659-01 to 2025-4659-30,Unpaid,0.18,288.59,1603.3
H4660,Apr,2025,2025-4660-01 to 2025-4660-30,Paid,0.18,321.8,1787.7700000000002
H4661,May,2025,2025-4661-01 to 2025-4661-30,Pending,0.18,231.4,1285.57
H4662,Jun,2025,2025-4662-01 to 2025-4662-30,Unpaid,0.18,310.12,1722.8800000000003
H4663,Jul,2025,2025-4663-01 to 2025-4663-30,Paid,0.18,287.03,1594.6
H4664,Aug,2025,2025-4664-01 to 2025-4664-30,Unpaid,0.18,299.65,1664.7399999999998
H4665,Sep,2025,2025-4665-01 to 2025-4665-30,Pending,0.18,252.06,1400.35
H4666,Oct,2025,2025-4666-01 to 2025-4666-30,Paid,0.18,229.11,1272.8300000000002
H4667,Nov,2025,2025-4667-01 to 2025-4667-30,Unpaid,0.18,347.31,1929.49
H4668,Dec,2025,2025-4668-01 to 2025-4668-30,Pending,0.18,186.19,1034.4
H4669,Jan,2025,2025-4669-01 to 2025-4669-30,Pending,0.18,301.7,1676.1
H4670,Feb,2025,2025-4670-01 to 2025-4670-30,Unpaid,0.18,222.67,1237.05
H4671,Mar,2025,2025-4671-01 to 2025-4671-30,Unpaid,0.18,242.81,1348.9599999999998
H4672,Apr,2025,2025-4672-01 to 2025-4672-30,Paid,0.18,227.91,1266.19
H4673,May,2025,2025-4673-01 to 2025-4673-30,Paid,0.18,227.68,1264.9
H4674,Jun,2025,2025-4674-01 to 2025-4674-30,Pending,0.18,312.03,1733.51
H4675,Jul,2025,2025-4675-01 to 2025-4675-30,Paid,0.18,225.89,1254.97
H4676,Aug,2025,2025-4676-01 to 2025-4676-30,Unpaid,0.18,216.88,1204.91
H4677,Sep,2025,2025-4677-01 to 2025-4677-30,Paid,0.18,288.59,1603.3000000000002
H4678,Oct,2025,2025-4678-01 to 2025-4678-30,Paid,0.18,337.02,1872.34
H4679,Nov,2025,2025-4679-01 to 2025-4679-30,Paid,0.18,233.75,1298.6
H4680,Dec,2025,2025-4680-01 to 2025-4680-30,Pending,0.18,349.22,1940.12
H4681,Jan,2025,2025-4681-01 to 2025-4681-30,Pending,0.18,291.35,1618.5899999999997
H4682,Feb,2025,2025-4682-01 to 2025-4682-30,Pending,0.18,351.8,1954.44
H4683,Mar,2025,2025-4683-01 to 2025-4683-30,Paid,0.18,264.36,1468.6800000000003
H4684,Apr,2025,2025-4684-01 to 2025-4684-30,Pending,0.18,359.42,1996.7700000000004
H4685,May,2025,2025-4685-01 to 2025-4685-30,Unpaid,0.18,317.13,1761.84
H4686,Jun,2025,2025-4686-01 to 2025-4686-30,Pending,0.18,273.94,1521.9099999999996
H4687,Jul,2025,2025-4687-01 to 2025-4687-30,Paid,0.18,316.93,1760.74
H4688,Aug,2025,2025-4688-01 to 2025-4688-30,Unpaid,0.18,267.74,1487.42
H4689,Sep,2025,2025-4689-01 to 2025-4689-30,Unpaid,0.18,285.23,1584.6
H4690,Oct,2025,2025-4690-01 to 2025-4690-30,Paid,0.18,335.94,1866.36
H4691,Nov,2025,2025-4691-01 to 2025-4691-30,Unpaid,0.18,282.67,1570.37
H4692,Dec,2025,2025-4692-01 to 2025-4692-30,Paid,0.18,280.78,1559.88
H4693,Jan,2025,2025-4693-01 to 2025-4693-30,Pending,0.18,185.48,1030.4399999999998
H4694,Feb,2025,2025-4694-01 to 2025-4694-30,Paid,0.18,287.71,1598.3700000000001
H4695,Mar,2025,2025-4695-01 to 2025-4695-30,Paid,0.18,310.26,1723.6599999999999
H4696,Apr,2025,2025-4696-01 to 2025-4696-30,Pending,0.18,273.66,1520.3600000000001
H4697,May,2025,2025-4697-01 to 2025-4697-30,Paid,0.18,320.69,1781.5900000000001
H4698,Jun,2025,2025-4698-01 to 2025-4698-30,Unpaid,0.18,317.65,1764.73
H4699,Jul,2025,2025-4699-01 to 2025-4699-30,Pending,0.18,307.59,1708.8300000000002
H4700,Aug,2025,2025-4700-01 to 2025-4700-30,Pending,0.18,309.56,1719.7799999999997
H4701,Sep,2025,2025-4701-01 to 2025-4701-30,Paid,0.18,315.24,1751.3599999999997
H4702,Oct,2025,2025-4702-01 to 2025-4702-30,Unpaid,0.18,180.96,1005.32
H4703,Nov,2025,2025-4703-01 to 2025-4703-30,Unpaid,0.18,175.4,974.4599999999999
H4704,Dec,2025,2025-4704-01 to 2025-4704-30,Paid,0.18,306.12,1700.6599999999999
H4705,Jan,2025,2025-4705-01 to 2025-4705-30,Paid,0.18,243.55,1353.08
H4706,Feb,2025,2025-4706-01 to 2025-4706-30,Pending,0.18,359.88,1999.34
H4707,Mar,2025,2025-4707-01 to 2025-4707-30,Unpaid,0.18,287.03,1594.6299999999999
H4708,Apr,2025,2025-4708-01 to 2025-4708-30,Pending,0.18,306.46,1702.56
H4709,May,2025,2025-4709-01 to 2025-4709-30,Unpaid,0.18,287.89,1599.37
H4710,Jun,2025,2025-4710-01 to 2025-4710-30,Unpaid,0.18,340.07,1889.28
H4711,Jul,2025,2025-4711-01 to 2025-4711-30,Unpaid,0.18,213.68,1187.12
H4712,Aug,2025,2025-4712-01 to 2025-4712-30,Paid,0.18,374.73,2081.86
H4713,Sep,2025,2025-4713-01 to 2025-4713-30,Pending,0.18,342.23,1901.3
H4714,Oct,2025,2025-4714-01 to 2025-4714-30,Paid,0.18,336.74,1870.77
H4715,Nov,2025,2025-4715-01 to 2025-4715-30,Unpaid,0.18,167.79,932.1699999999998
H4716,Dec,2025,2025-4716-01 to 2025-4716-30,Paid,0.18,257.26,1429.2
H4717,Jan,2025,2025-4717-01 to 2025-4717-30,Unpaid,0.18,310.94,1727.46
H4718,Feb,2025,2025-4718-01 to 2025-4718-30,Pending,0.18,354.16,1967.54
H4719,Mar,2025,2025-4719-01 to 2025-4719-30,Paid,0.18,316.93,1760.73
H4720,Apr,2025,2025-4720-01 to 2025-4720-30,Pending,0.18,352.29,1957.16
H4721,May,2025,2025-4721-01 to 2025-4721-30,Pending,0.18,271.67,1509.27
H4722,Jun,2025,2025-4722-01 to 2025-4722-30,Pending,0.18,292.07,1622.61
H4723,Jul,2025,2025-4723-01 to 2025-4723-30,Paid,0.18,275.14,1528.5700000000002
H4724,Aug,2025,2025-4724-01 to 2025-4724-30,Unpaid,0.18,223.21,1240.07
H4725,Sep,2025,2025-4725-01 to 2025-4725-30,Paid,0.18,162.08,900.4500000000002
H4726,Oct,2025,2025-4726-01 to 2025-4726-30,Pending,0.18,195.51,1086.1600000000003
H4727,Nov,2025,2025-4727-01 to 2025-4727-30,Paid,0.18,190.79,1059.97
H4728,Dec,2025,2025-4728-01 to 2025-4728-30,Unpaid,0.18,270.72,1504.0100000000002
H4729,Jan,2025,2025-4729-01 to 2025-4729-30,Paid,0.18,286.82,1593.4599999999998
H4730,Feb,2025,2025-4730-01 to 2025-4730-30,Pending,0.18,260.44,1446.8799999999999
H4731,Mar,2025,2025-4731-01 to 2025-4731-30,Paid,0.18,236.79,1315.5099999999998
H4732,Apr,2025,2025-4732-01 to 2025-4732-30,Paid,0.18,333.02,1850.1100000000001
H4733,May,2025,2025-4733-01 to 2025-4733-30,Paid,0.18,152.02,844.57
H4734,Jun,2025,2025-4734-01 to 2025-4734-30,Unpaid,0.18,189.56,1053.1299999999999
H4735,Jul,2025,2025-4735-01 to 2025-4735-30,Paid,0.18,297.71,1653.9199999999998
H4736,Aug,2025,2025-4736-01 to 2025-4736-30,Paid,0.18,185.91,1032.85
H4737,Sep,2025,2025-4737-01 to 2025-4737-30,Unpaid,0.18,354.7,1970.5299999999997
H4738,Oct,2025,2025-4738-01 to 2025-4738-30,Paid,0.18,324.75,1804.1500000000003
H4739,Nov,2025,2025-4739-01 to 2025-4739-30,Unpaid,0.18,298.81,1660.03
H4740,Dec,2025,2025-4740-01 to 2025-4740-30,Unpaid,0.18,277.11,1539.5099999999998
H4741,Jan,2025,2025-4741-01 to 2025-4741-30,Pending,0.18,273.54,1519.66
H4742,Feb,2025,2025-4742-01 to 2025-4742-30,Unpaid,0.18,285.55,1586.3899999999999
H4743,Mar,2025,2025-4743-01 to 2025-4743-30,Unpaid,0.18,248.47,1380.37
H4744,Apr,2025,2025-4744-01 to 2025-4744-30,Paid,0.18,275.45,1530.28
H4745,May,2025,2025-4745-01 to 2025-4745-30,Pending,0.18,299.63,1664.6100000000001
H4746,Jun,2025,2025-4746-01 to 2025-4746-30,Pending,0.18,237.23,1317.92
H4747,Jul,2025,2025-4747-01 to 2025-4747-30,Unpaid,0.18,304.16,1689.7700000000002
H4748,Aug,2025,2025-4748-01 to 2025-4748-30,Paid,0.18,222.96,1238.64
H4749,Sep,2025,2025-4749-01 to 2025-4749-30,Pending,0.18,261.49,1452.7099999999998
H4750,Oct,2025,2025-4750-01 to 2025-4750-30,Paid,0.18,265.97,1477.6200000000001
H4751,Nov,2025,2025-4751-01 to 2025-4751-30,Unpaid,0.18,263.46,1463.6599999999999
H4752,Dec,2025,2025-4752-01 to 2025-4752-30,Pending,0.18,229.01,1272.28
H4753,Jan,2025,2025-4753-01 to 2025-4753-30,Unpaid,0.18,249.62,1386.8000000000002
H4754,Feb,2025,2025-4754-01 to 2025-4754-30,Pending,0.18,413.36,2296.43
H4755,Mar,2025,2025-4755-01 to 2025-4755-30,Paid,0.18,230.67,1281.52
H4756,Apr,2025,2025-4756-01 to 2025-4756-30,Paid,0.18,306.08,1700.4399999999998
H4757,May,2025,2025-4757-01 to 2025-4757-30,Paid,0.18,272.58,1514.3200000000002
H4758,Jun,2025,2025-4758-01 to 2025-4758-30,Pending,0.18,187.56,1042.02
H4759,Jul,2025,2025-4759-01 to 2025-4759-30,Unpaid,0.18,261.88,1454.9
H4760,Aug,2025,2025-4760-01 to 2025-4760-30,Pending,0.18,360.27,2001.52
H4761,Sep,2025,2025-4761-01 to 2025-4761-30,Paid,0.18,327.96,1822.01
H4762,Oct,2025,2025-4762-01 to 2025-4762-30,Unpaid,0.18,207.59,1153.2700000000002
H4763,Nov,2025,2025-4763-01 to 2025-4763-30,Paid,0.18,303.69,1687.1799999999998
H4764,Dec,2025,2025-4764-01 to 2025-4764-30,Paid,0.18,275.54,1530.7799999999997
H4765,Jan,2025,2025-4765-01 to 2025-4765-30,Paid,0.18,338.83,1882.4100000000003
H4766,Feb,2025,2025-4766-01 to 2025-4766-30,Paid,0.18,329.75,1831.9200000000003
H4767,Mar,2025,2025-4767-01 to 2025-4767-30,Unpaid,0.18,229.12,1272.9
H4768,Apr,2025,2025-4768-01 to 2025-4768-30,Pending,0.18,251.61,1397.86
H4769,May,2025,2025-4769-01 to 2025-4769-30,Pending,0.18,287.12,1595.13
H4770,Jun,2025,2025-4770-01 to 2025-4770-30,Pending,0.18,274.75,1526.3700000000001
H4771,Jul,2025,2025-4771-01 to 2025-4771-30,Unpaid,0.18,191.23,1062.41
H4772,Aug,2025,2025-4772-01 to 2025-4772-30,Pending,0.18,178.33,990.6999999999998
H4773,Sep,2025,2025-4773-01 to 2025-4773-30,Pending,0.18,321.97,1788.7400000000002
H4774,Oct,2025,2025-4774-01 to 2025-4774-30,Unpaid,0.18,356.85,1982.5200000000002
H4775,Nov,2025,2025-4775-01 to 2025-4775-30,Pending,0.18,253.21,1406.7400000000002
H4776,Dec,2025,2025-4776-01 to 2025-4776-30,Paid,0.18,229.34,1274.09
H4777,Jan,2025,2025-4777-01 to 2025-4777-30,Paid,0.18,268.09,1489.41
H4778,Feb,2025,2025-4778-01 to 2025-4778-30,Unpaid,0.18,351.13,1950.7
H4779,Mar,2025,2025-4779-01 to 2025-4779-30,Paid,0.18,212.42,1180.13
H4780,Apr,2025,2025-4780-01 to 2025-4780-30,Pending,0.18,230.36,1279.7800000000002
H4781,May,2025,2025-4781-01 to 2025-4781-30,Unpaid,0.18,307.64,1709.13
H4782,Jun,2025,2025-4782-01 to 2025-4782-30,Unpaid,0.18,255.01,1416.71
H4783,Jul,2025,2025-4783-01 to 2025-4783-30,Unpaid,0.18,262.32,1457.3400000000001
H4784,Aug,2025,2025-4784-01 to 2025-4784-30,Unpaid,0.18,356.16,1978.6399999999999
H4785,Sep,2025,2025-4785-01 to 2025-4785-30,Paid,0.18,231.32,1285.1099999999997
H4786,Oct,2025,2025-4786-01 to 2025-4786-30,Paid,0.18,280.26,1557.0
H4787,Nov,2025,2025-4787-01 to 2025-4787-30,Pending,0.18,191.6,1064.42
H4788,Dec,2025,2025-4788-01 to 2025-4788-30,Pending,0.18,257.87,1432.6199999999997
H4789,Jan,2025,2025-4789-01 to 2025-4789-30,Pending,0.18,261.12,1450.67
H4790,Feb,2025,2025-4790-01 to 2025-4790-30,Paid,0.18,265.34,1474.13
H4791,Mar,2025,2025-4791-01 to 2025-4791-30,Paid,0.18,188.85,1049.16
H4792,Apr,2025,2025-4792-01 to 2025-4792-30,Pending,0.18,326.11,1811.71
H4793,May,2025,2025-4793-01 to 2025-4793-30,Unpaid,0.18,313.02,1739.02
H4794,Jun,2025,2025-4794-01 to 2025-4794-30,Unpaid,0.18,303.47,1685.9399999999998
H4795,Jul,2025,2025-4795-01 to 2025-4795-30,Pending,0.18,261.73,1454.04
H4796,Aug,2025,2025-4796-01 to 2025-4796-30,Paid,0.18,336.55,1869.7000000000003
H4797,Sep,2025,2025-4797-01 to 2025-4797-30,Unpaid,0.18,347.13,1928.51
H4798,Oct,2025,2025-4798-01 to 2025-4798-30,Pending,0.18,194.9,1082.75
H4799,Nov,2025,2025-4799-01 to 2025-4799-30,Unpaid,0.18,261.9,1455.01
H4800,Dec,2025,2025-4800-01 to 2025-4800-30,Unpaid,0.18,314.08,1744.8899999999999
H4801,Jan,2025,2025-4801-01 to 2025-4801-30,Unpaid,0.18,157.1,872.7800000000001
H4802,Feb,2025,2025-4802-01 to 2025-4802-30,Pending,0.18,327.63,1820.1799999999998
H4803,Mar,2025,2025-4803-01 to 2025-4803-30,Unpaid,0.18,351.71,1953.9399999999998
H4804,Apr,2025,2025-4804-01 to 2025-4804-30,Unpaid,0.18,307.08,1706.0200000000002
H4805,May,2025,2025-4805-01 to 2025-4805-30,Pending,0.18,233.29,1296.0400000000002
H4806,Jun,2025,2025-4806-01 to 2025-4806-30,Unpaid,0.18,372.33,2068.4900000000002
H4807,Jul,2025,2025-4807-01 to 2025-4807-30,Unpaid,0.18,296.53,1647.41
H4808,Aug,2025,2025-4808-01 to 2025-4808-30,Paid,0.18,258.33,1435.15
H4809,Sep,2025,2025-4809-01 to 2025-4809-30,Pending,0.18,230.45,1280.3000000000002
H4810,Oct,2025,2025-4810-01 to 2025-4810-30,Pending,0.18,294.01,1633.3800000000006
H4811,Nov,2025,2025-4811-01 to 2025-4811-30,Unpaid,0.18,214.97,1194.28
H4812,Dec,2025,2025-4812-01 to 2025-4812-30,Paid,0.18,196.95,1094.19
H4813,Jan,2025,2025-4813-01 to 2025-4813-30,Paid,0.18,299.74,1665.2
H4814,Feb,2025,2025-4814-01 to 2025-4814-30,Pending,0.18,276.38,1535.4499999999998
H4815,Mar,2025,2025-4815-01 to 2025-4815-30,Paid,0.18,313.84,1743.5300000000002
H4816,Apr,2025,2025-4816-01 to 2025-4816-30,Paid,0.18,203.12,1128.42
H4817,May,2025,2025-4817-01 to 2025-4817-30,Paid,0.18,271.08,1505.98
H4818,Jun,2025,2025-4818-01 to 2025-4818-30,Paid,0.18,274.17,1523.1700000000003
H4819,Jul,2025,2025-4819-01 to 2025-4819-30,Pending,0.18,371.07,2061.49
H4820,Aug,2025,2025-4820-01 to 2025-4820-30,Paid,0.18,197.29,1096.07
H4821,Sep,2025,2025-4821-01 to 2025-4821-30,Unpaid,0.18,277.98,1544.3399999999997
H4822,Oct,2025,2025-4822-01 to 2025-4822-30,Unpaid,0.18,283.1,1572.77
H4823,Nov,2025,2025-4823-01 to 2025-4823-30,Unpaid,0.18,270.1,1500.56
H4824,Dec,2025,2025-4824-01 to 2025-4824-30,Paid,0.18,301.8,1676.69
H4825,Jan,2025,2025-4825-01 to 2025-4825-30,Unpaid,0.18,270.78,1504.34
H4826,Feb,2025,2025-4826-01 to 2025-4826-30,Unpaid,0.18,314.5,1747.2
H4827,Mar,2025,2025-4827-01 to 2025-4827-30,Paid,0.18,253.47,1408.1499999999999
H4828,Apr,2025,2025-4828-01 to 2025-4828-30,Pending,0.18,335.61,1864.5199999999998
H4829,May,2025,2025-4829-01 to 2025-4829-30,Pending,0.18,263.85,1465.8299999999997
H4830,Jun,2025,2025-4830-01 to 2025-4830-30,Pending,0.18,240.15,1334.15
H4831,Jul,2025,2025-4831-01 to 2025-4831-30,Pending,0.18,230.11,1278.38
H4832,Aug,2025,2025-4832-01 to 2025-4832-30,Pending,0.18,278.65,1548.08
H4833,Sep,2025,2025-4833-01 to 2025-4833-30,Pending,0.18,244.85,1360.26
H4834,Oct,2025,2025-4834-01 to 2025-4834-30,Pending,0.18,240.84,1337.99
H4835,Nov,2025,2025-4835-01 to 2025-4835-30,Paid,0.18,293.77,1632.0500000000002
H4836,Dec,2025,2025-4836-01 to 2025-4836-30,Pending,0.18,378.12,2100.6499999999996
H4837,Jan,2025,2025-4837-01 to 2025-4837-30,Paid,0.18,262.32,1457.31
H4838,Feb,2025,2025-4838-01 to 2025-4838-30,Paid,0.18,258.77,1437.61
H4839,Mar,2025,2025-4839-01 to 2025-4839-30,Paid,0.18,303.18,1684.3600000000001
H4840,Apr,2025,2025-4840-01 to 2025-4840-30,Unpaid,0.18,224.4,1246.66
H4841,May,2025,2025-4841-01 to 2025-4841-30,Pending,0.18,282.52,1569.5500000000002
H4842,Jun,2025,2025-4842-01 to 2025-4842-30,Pending,0.18,369.51,2052.8300000000004
H4843,Jul,2025,2025-4843-01 to 2025-4843-30,Paid,0.18,316.73,1759.63
H4844,Aug,2025,2025-4844-01 to 2025-4844-30,Unpaid,0.18,282.94,1571.91
H4845,Sep,2025,2025-4845-01 to 2025-4845-30,Unpaid,0.18,274.35,1524.18
H4846,Oct,2025,2025-4846-01 to 2025-4846-30,Pending,0.18,323.65,1798.07
H4847,Nov,2025,2025-4847-01 to 2025-4847-30,Paid,0.18,194.96,1083.1200000000001
H4848,Dec,2025,2025-4848-01 to 2025-4848-30,Paid,0.18,310.92,1727.3400000000001
H4849,Jan,2025,2025-4849-01 to 2025-4849-30,Paid,0.18,234.98,1305.42
H4850,Feb,2025,2025-4850-01 to 2025-4850-30,Unpaid,0.18,325.25,1806.94
H4851,Mar,2025,2025-4851-01 to 2025-4851-30,Unpaid,0.18,327.68,1820.46
H4852,Apr,2025,2025-4852-01 to 2025-4852-30,Pending,0.18,329.86,1832.5500000000002
H4853,May,2025,2025-4853-01 to 2025-4853-30,Pending,0.18,292.05,1622.48
H4854,Jun,2025,2025-4854-01 to 2025-4854-30,Pending,0.18,380.76,2115.32
H4855,Jul,2025,2025-4855-01 to 2025-4855-30,Pending,0.18,362.51,2013.97
H4856,Aug,2025,2025-4856-01 to 2025-4856-30,Unpaid,0.18,301.15,1673.0800000000004
H4857,Sep,2025,2025-4857-01 to 2025-4857-30,Unpaid,0.18,319.22,1773.4299999999998
H4858,Oct,2025,2025-4858-01 to 2025-4858-30,Paid,0.18,227.15,1261.94
H4859,Nov,2025,2025-4859-01 to 2025-4859-30,Pending,0.18,269.0,1494.44
H4860,Dec,2025,2025-4860-01 to 2025-4860-30,Paid,0.18,317.71,1765.04
H4861,Jan,2025,2025-4861-01 to 2025-4861-30,Pending,0.18,280.83,1560.1699999999998
H4862,Feb,2025,2025-4862-01 to 2025-4862-30,Pending,0.18,242.31,1346.17
H4863,Mar,2025,2025-4863-01 to 2025-4863-30,Unpaid,0.18,346.9,1927.2399999999998
H4864,Apr,2025,2025-4864-01 to 2025-4864-30,Paid,0.18,299.11,1661.7100000000003
H4865,May,2025,2025-4865-01 to 2025-4865-30,Pending,0.18,326.98,1816.58
H4866,Jun,2025,2025-4866-01 to 2025-4866-30,Pending,0.18,297.17,1650.97
H4867,Jul,2025,2025-4867-01 to 2025-4867-30,Pending,0.18,370.62,2059.0
H4868,Aug,2025,2025-4868-01 to 2025-4868-30,Paid,0.18,307.83,1710.1599999999999
H4869,Sep,2025,2025-4869-01 to 2025-4869-30,Unpaid,0.18,277.36,1540.87
H4870,Oct,2025,2025-4870-01 to 2025-4870-30,Pending,0.18,315.93,1755.19
H4871,Nov,2025,2025-4871-01 to 2025-4871-30,Unpaid,0.18,351.21,1951.15
H4872,Dec,2025,2025-4872-01 to 2025-4872-30,Unpaid,0.18,233.0,1294.43
H4873,Jan,2025,2025-4873-01 to 2025-4873-30,Pending,0.18,276.88,1538.23
H4874,Feb,2025,2025-4874-01 to 2025-4874-30,Unpaid,0.18,236.59,1314.39
H4875,Mar,2025,2025-4875-01 to 2025-4875-30,Pending,0.18,255.61,1420.06
H4876,Apr,2025,2025-4876-01 to 2025-4876-30,Pending,0.18,337.09,1872.74
H4877,May,2025,2025-4877-01 to 2025-4877-30,Pending,0.18,234.55,1303.0800000000002
H4878,Jun,2025,2025-4878-01 to 2025-4878-30,Unpaid,0.18,260.36,1446.4399999999998
H4879,Jul,2025,2025-4879-01 to 2025-4879-30,Pending,0.18,264.0,1466.67
H4880,Aug,2025,2025-4880-01 to 2025-4880-30,Pending,0.18,306.72,1704.0200000000002
H4881,Sep,2025,2025-4881-01 to 2025-4881-30,Unpaid,0.18,276.01,1533.39
H4882,Oct,2025,2025-4882-01 to 2025-4882-30,Pending,0.18,301.45,1674.7199999999998
H4883,Nov,2025,2025-4883-01 to 2025-4883-30,Paid,0.18,283.72,1576.2100000000003
H4884,Dec,2025,2025-4884-01 to 2025-4884-30,Unpaid,0.18,276.75,1537.49
H4885,Jan,2025,2025-4885-01 to 2025-4885-30,Unpaid,0.18,287.24,1595.8000000000002
H4886,Feb,2025,2025-4886-01 to 2025-4886-30,Unpaid,0.18,302.69,1681.62
H4887,Mar,2025,2025-4887-01 to 2025-4887-30,Paid,0.18,227.67,1264.83
H4888,Apr,2025,2025-4888-01 to 2025-4888-30,Paid,0.18,395.75,2198.63
H4889,May,2025,2025-4889-01 to 2025-4889-30,Pending,0.18,332.61,1847.86
H4890,Jun,2025,2025-4890-01 to 2025-4890-30,Paid,0.18,254.9,1416.13
H4891,Jul,2025,2025-4891-01 to 2025-4891-30,Paid,0.18,238.75,1326.3899999999999
H4892,Aug,2025,2025-4892-01 to 2025-4892-30,Paid,0.18,314.07,1744.8500000000004
H4893,Sep,2025,2025-4893-01 to 2025-4893-30,Pending,0.18,272.38,1513.2299999999998
H4894,Oct,2025,2025-4894-01 to 2025-4894-30,Pending,0.18,336.7,1870.57
H4895,Nov,2025,2025-4895-01 to 2025-4895-30,Unpaid,0.18,295.66,1642.57
H4896,Dec,2025,2025-4896-01 to 2025-4896-30,Paid,0.18,305.93,1699.61
H4897,Jan,2025,2025-4897-01 to 2025-4897-30,Paid,0.18,318.73,1770.7
H4898,Feb,2025,2025-4898-01 to 2025-4898-30,Unpaid,0.18,354.84,1971.35
H4899,Mar,2025,2025-4899-01 to 2025-4899-30,Paid,0.18,293.26,1629.22
H4900,Apr,2025,2025-4900-01 to 2025-4900-30,Paid,0.18,211.96,1177.55
H4901,May,2025,2025-4901-01 to 2025-4901-30,Paid,0.18,252.93,1405.18
H4902,Jun,2025,2025-4902-01 to 2025-4902-30,Paid,0.18,198.2,1101.1200000000001
H4903,Jul,2025,2025-4903-01 to 2025-4903-30,Unpaid,0.18,230.25,1279.1599999999999
H4904,Aug,2025,2025-4904-01 to 2025-4904-30,Pending,0.18,291.4,1618.88
H4905,Sep,2025,2025-4905-01 to 2025-4905-30,Paid,0.18,277.87,1543.7000000000003
H4906,Oct,2025,2025-4906-01 to 2025-4906-30,Unpaid,0.18,272.29,1512.71
H4907,Nov,2025,2025-4907-01 to 2025-4907-30,Paid,0.18,287.11,1595.05
